Date,time,chatlog
2018/2/13,15:09,太刀だとてお太刀がマイナス会心ないし属性値も高めな爆破武器だからうれしいね
2018/2/26,14:51,虹六ってさ
2018/2/26,14:51,レーダーとかってないのかな
2018/2/26,15:49,はあ
2018/2/26,15:49,また草原の依頼終わった瞬間にホストに抜けられた…
2018/2/26,15:50,くいころしてぇ。。。
2018/2/26,15:53,きえてう・・・？
2018/2/26,15:55,やすみ
2018/3/4,13:27,
2018/3/4,13:31,これヘッドフォンしてんのか
2018/3/4,13:32,お
2018/3/4,13:32,勝てるでjojoはん！
2018/3/4,13:32,死
2018/3/4,13:33,まじぽか
2018/3/4,13:37,aobonさん
2018/3/4,13:37,彼らを哀れに思うなら行ってあげてよ
2018/3/4,13:38,ゾンビ来るらしいから買おうか悩んでる
2018/3/4,13:38,早くグレイテストショーマン見に行きてえ
2018/3/4,13:40,https://wwwyoutubecom/watch?v=8DdXdUN9vGw
2018/3/4,13:42,チャレンジって何かもらえんの
2018/3/4,13:45,>ゾンビ撃ちたい勢です
2018/3/4,13:49,最近kuroさんとゾンビ撃ちに行けてないな
2018/3/4,13:49,さびしい…さびしいよおおおおおおおおおおおおおおおお
2018/3/4,13:50,どういうことなの
2018/3/4,13:51,GOWのホードみたいに迫りくるゾンビをちぎっては投げってするんじゃないの
2018/3/4,13:51,なるほろ
2018/3/4,13:54,ash
2018/3/4,13:59,あんまりヘイトスピッチするとashは3番以外使い道のないうんこフレームってこと皆にばらすぞ？
2018/3/4,14:03,欺瞞！
2018/3/4,14:05,ッーンフリプ来るけどDLC入ってないらしいからな…
2018/3/4,14:05,でも狩人様人口は増えると思う
2018/3/4,14:06,いまだに神父のトロフィー取得率が8割行って無いことに戦慄してる
2018/3/4,14:07,もう3年前のゲェムなのに
2018/3/4,14:07,どうしてそんなに低いのですか
2018/3/4,14:08,あれ
2018/3/4,14:08,完敗？
2018/3/4,14:09,汚い言葉を使うな！！！！！！！１１１１１！！！！！！！１１
2018/3/4,14:09,ジャップ！！！！！！！！！１１１！！！！！！１１
2018/3/4,14:09,皆新兵選ばないのってなんか理由あるの？
2018/3/4,14:12,戦力差があるのに
2018/3/4,14:13,静かに…
2018/3/4,14:13,許すよ…
2018/3/4,14:14,ないすぅが何のネタなのかもわからない
2018/3/4,14:14,多分Vtuberだと思う
2018/3/4,14:15,なるほろ
2018/3/4,14:17,aobon：敗北を知りたい
2018/3/4,14:23,今の壁越しに撃てばよかったんでないか
2018/3/4,14:27,階段にフラッシュバン投げてる時に人影見えたけどお互いスルーしてたし味方だと思ってた
2018/3/4,14:28,脳内LINEに送っといたんだけどな
2018/3/4,14:28,既読ついてねぇな
2018/3/4,14:28,はぁ
2018/3/4,14:35,ここに飾ってある刀とかなんで使わないんだろう
2018/3/4,14:41,これでチャレンジおわみ？
2018/3/4,14:54,あとなんしょい？
2018/3/4,14:57,1対5なんだから数で押せばいいのではないか
2018/3/4,14:59,今気付いたんだけど
2018/3/4,14:59,このパーチー二人しかしゃべってなくね
2018/3/4,14:59,え
2018/3/4,14:59,おわみか
2018/3/4,15:00,おちゅみ
2018/3/4,15:00,チャレンジも終わったのか
2018/3/4,15:00,新学期に差をつけられそう？
2018/3/6,13:41,早くwarframeでないかな
2018/3/6,13:42,この三つ編みのねーちゃんがashなのかな
2018/3/6,13:46,さよ
2018/3/6,13:48,これって初心者は何使えばいいの
2018/3/6,13:48,新兵？
2018/3/6,13:48,新兵だよね
2018/3/6,13:48,なぁ
2018/3/6,13:48,ほよ
2018/3/6,13:48,ほよよ
2018/3/6,13:48,だよね
2018/3/6,13:48,やっぱ新兵
2018/3/6,13:49,新兵は装備のcustomizeできないのかなぁああああ
2018/3/6,13:49,何すればいいのかもわからないからな
2018/3/6,13:51,まだ装備もいじくってないピカピカの新兵が
2018/3/6,13:51,おい
2018/3/6,13:51,半分くらいロックされてう
2018/3/6,13:51,ちょっと
2018/3/6,13:51,リボルバーSGあるじゃん！！！！！！！！！！！
2018/3/6,13:51,これしかねぇ
2018/3/6,13:52,ゾンビを吹き飛ばすのはこれしかねええええ
2018/3/6,14:04,こいつつよくね
2018/3/6,14:11,スゴイ使いにくいこの銃
2018/3/6,14:14,銃のcustomizeしたいんやけど
2018/3/6,14:16,これライトオンオフできるジャン
2018/3/6,14:19,あれどうやって倒せばいいのだ
2018/3/6,14:20,あ
2018/3/6,14:20,HS効果薄いんだ
2018/3/6,14:20,足を狙うんだな
2018/3/6,14:29,あのとげとげどうやって倒せばいいんだ
2018/3/6,14:30,戦い方がわからぬい
2018/3/6,14:31,新兵はカスタマイズできないみたいだからash使ったけど
2018/3/6,14:31,銃のcustomizeのおシュシュめおしえて
2018/3/6,14:32,G36じゃないんだ
2018/3/6,14:32,そっか
2018/3/6,14:32,ころそ…
2018/3/6,14:32,これハッケのARみたいな見やすいアイアンサイトはないのか
2018/3/6,14:33,ACOGさ
2018/3/6,14:34,25倍とか書いてあんだけど
2018/3/6,14:34,近接戦闘に対応できなくね
2018/3/6,14:34,じゃあリフレックスにしよっと
2018/3/6,14:36,うｎ
2018/3/6,14:36,対人しないけど
2018/3/6,14:38,え
2018/3/6,14:40,これむずかしい方の難易度ジャン
2018/3/6,14:45,FFありだからな
2018/3/6,14:46,こいつら足じゃなくて頭狙った方が良いんじゃねぇか
2018/3/6,14:47,だよね
2018/3/6,14:47,新兵のSGがこいしい
2018/3/6,14:59,みんなどこいるのおお
2018/3/6,14:59,イエーガーしんだの？
2018/3/6,15:00,あのワープする奴
2018/3/6,15:00,スタンしてる時テイクダウンできるっぽいな
2018/3/6,15:01,え
2018/3/6,15:03,生き残りたい
2018/3/6,15:03,まだ生きてたい
2018/3/6,15:05,壁にぶつければ動き止まるから
2018/3/6,15:05,上手く足止めして
2018/3/6,15:09,今危うく頭打ちそうだった
2018/3/6,15:09,頭撃ちてぇ～～～～
2018/3/6,15:16,やったあああ
2018/3/6,15:17,もう3時John
2018/3/6,15:17,ねるね
2018/3/6,15:17,おちゅみ
2018/3/6,15:18,めっちゃ狙うの大変だわ
2018/3/18,13:45,ぱーちーしてなくね
2018/3/18,13:46,舐めプか？
2018/3/18,13:46,百獣の王だから
2018/3/18,13:46,相手も一瞬で4人死んでて
2018/3/18,13:46,何が何やら
2018/3/18,13:51,なんでピスピス？
2018/3/18,14:03,ﾋﾞｯ
2018/3/18,14:05,いまカービィしてるからﾑﾘﾀﾞﾅ
2018/3/18,14:06,ニトロセルってこういう場所には張れないのか？
2018/3/18,14:07,自分で使ってみるとバリケードとか普通の壁とかにしか貼れないんじゃが
2018/3/18,14:08,なるほろ
2018/3/18,14:09,弱虫（チンピラ）
2018/3/18,14:09,https://wwwsukimame/book/title/BT0000125042/
2018/3/18,14:10,さっき屋上に上ってったのは敵か
2018/3/18,14:11,bomb
2018/3/18,14:16,相手teamにFFの名手がいたってこと？
2018/3/18,14:19,cool
2018/3/18,14:19,coolcool
2018/3/18,14:19,coolcoolcool
2018/3/18,14:19,cooldrive
2018/3/18,14:21,kono
2018/3/18,14:21,このグレネード撃ち落とす奴
2018/3/18,14:21,つおいの？
2018/3/18,14:22,なるほど
2018/3/18,14:22,だいたいわかった
2018/3/18,14:23,グレは？
2018/3/18,14:23,
2018/3/18,14:24,イイネ
2018/3/18,14:26,カービィがさ
2018/3/18,14:26,たのしくてさあ
2018/3/18,14:26,ニンジャも楽しいし
2018/3/18,14:29,今日ヨドバシ行ったらやっと買えたね
2018/3/18,14:30,店員さんに聞いたら今年入ってからだいぶ入荷が安定しだしたとかなんとか言ってたから
2018/3/18,14:30,もっと早く買えばよかったね
2018/3/18,14:38,ええ
2018/3/18,14:38,3人抜けてね
2018/3/18,15:04,ヤスミ
2018/3/18,15:05,温かいとは言ってもまだ夜は寒いぞっ
2018/3/18,15:05,あれ
2018/3/18,15:05,はいしんもおわみかよ
2018/3/18,15:05,おちゅみ
2018/3/27,13:38,(呪文)
2018/3/27,14:38,ちんこ
2018/3/27,14:38,う～んう～んうん次郎氏
2018/3/27,15:03,https://wwwbungienet/ja/News/Article/46708
2018/3/27,16:23,うｎ
2018/3/27,16:42,ヤスミ
2018/3/27,16:45,ヤスミ
2018/4/3,14:21,SAYO
2018/4/3,14:29,SAYO
2018/4/3,14:30,ほ？
2018/4/3,14:45,がんばって地下の敵見つけたけど
2018/4/3,14:45,毒？とかいうのが分からなくて体力がヤバし
2018/4/3,14:46,おつあじ
2018/4/3,14:47,味（み）～
2018/4/16,10:29,iya
2018/4/16,10:29,普通にしゃがんでて下にいたの
2018/4/16,10:36,おつみ
2018/4/16,10:46,ちょっと聞きたいんだけど
2018/4/16,10:47,杏仁豆腐とプリンだとどっちのほうがおいしいかなぁ
2018/4/16,10:47,やっぱ杏仁か～
2018/4/16,10:47,とりあえず両方買うか…
2018/4/16,10:48,牛乳寒天があったけど
2018/4/16,10:49,牛乳プリンと牛乳寒天ってどこが違うんだろう
2018/4/16,10:50,コンビニエンスで売ってるプリンなんて
2018/4/16,10:50,殆どプリン味のゼリーみたいなもんだし
2018/4/16,10:51,わからない…
2018/4/16,10:51,俺は雰囲気で甘味を食べている
2018/4/16,10:54,そういえば久しぶりにgajiさんとはいしんで会ったな
2018/4/16,10:55,もうテラリストハントはひと段落着いたのだろうか
2018/4/16,10:55,はぁ
2018/4/16,10:55,クロスフォーカス一個解禁したくらいテラリストハントしてるのに
2018/4/16,10:55,一緒にできると
2018/4/16,10:56,思ってたのにいいいいイイイイイイイイイイ
2018/4/16,10:56,50回くらいテラリスト兄弟やったけどガーディアンもエナジャイも一個も出てきてない
2018/4/16,10:56,うんちっち
2018/4/16,10:57,そろそろVC解禁してもいいんじゃね
2018/4/16,10:58,君は神に愛されてなどいない！！！
2018/4/16,11:19,おしい
2018/4/16,11:19,あれ
2018/4/16,11:20,FTがかいさんしてう？
2018/4/16,11:20,してなかった
2018/4/16,11:20,
2018/4/16,11:21,新兵
2018/4/16,11:21,やりますよ彼は
2018/4/16,11:50,モンハンするか？
2018/4/16,11:51,おっ
2018/4/16,11:51,えらいぞ～～～
2018/4/16,11:54,酒は飲むなよ
2018/4/16,11:54,エアリゾッ
2018/4/16,11:55,そういえばgajiさんに伝えたいことあったんだった
2018/4/16,11:55,MAGちゃんつよい
2018/4/16,12:00,おわみか
2018/4/16,12:00,おつみ
2018/4/16,12:00,じゃあモンハンすっか
2018/4/17,13:18,お前を見ている
2018/4/18,11:38,頭髪の話したら
2018/4/18,11:38,戦争だろうがッ
2018/4/18,11:52,モンハンのアプデって日付変わったらだっけ
2018/4/18,12:32,おわみか
2018/4/18,12:32,おつみ
2018/4/18,12:36,だれかシチュエーションの最後のやつ一緒にやってくんねぇかな
2018/4/18,12:37,
2018/4/18,12:38,うｎ
2018/4/18,12:38,まじぽか～
2018/4/18,12:38,じゃあいっちょやってみっか！
2018/4/18,12:40,推定待ち時間34秒
2018/4/18,12:43,FT組んでるとシチュエーションできないの初めて知った
2018/4/18,12:44,nogさんごめんね
2018/4/22,12:16,ちんぽ？
2018/4/22,12:16,ぽーんちっち
2018/4/22,12:16,は？
2018/4/22,12:16,きも…
2018/4/22,12:17,Hいきてえな
2018/4/22,12:21,これ数の有利ジャン
2018/4/22,12:21,あんさん勝てるで！
2018/4/22,12:27,味方を打つなんて…
2018/4/22,12:27,獅子身中の虫か…！
2018/4/22,12:36,より強いものに狩られるフラグ来たな…
2018/4/22,12:44,
2018/4/22,12:47,いまだに視神経とリンクしてない銃使ってるとか
2018/4/22,12:47,ずいぶんとロートルだな
2018/4/22,12:58,おつみ
2018/4/22,13:09,GOWおもろいよ
2018/4/22,14:06,これ…
2018/4/22,14:06,nogさん…？
2018/4/22,14:22,おわみか
2018/4/22,14:22,おちゅみ
2018/5/4,16:42,おわみか
2018/5/4,16:42,おつみ
2018/5/15,13:24,おちんぽおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおおお
2018/5/15,13:26,配信画面の下に😭があって
2018/5/15,13:26,まぢびびった
2018/5/15,13:27,やってんだけどさ
2018/5/15,13:27,ちかぢかスマッホ買い替えるし
2018/5/15,13:27,しんけんにやってない
2018/5/15,13:27,まぢぽか～
2018/5/15,13:28,よくできてるんだけどさ
2018/5/15,13:28,広報に力入れてなさすぎ問題で
2018/5/15,13:28,1周年迎えられるかあやしい
2018/5/15,13:28,あと
2018/5/15,13:29,ああ
2018/5/15,13:29,威光なら
2018/5/15,13:29,30分あれば
2018/5/15,13:29,あ
2018/5/15,13:29,みんなきえた
2018/5/15,13:29,2対4
2018/5/15,13:32,これ試合中にFTに合流とかできないんだっけ
2018/5/15,13:38,いきなり敵がラグくなったな
2018/5/15,13:41,ひでえしあいだ
2018/5/15,13:41,はいしんがよ
2018/5/15,13:41,おわってるじゃんよ
2018/5/15,13:42,わかた
2018/5/15,13:43,実装石から実装虐待から営業石になり
2018/5/15,13:43,よくわからなかったね
2018/5/15,13:43,あの頃の息吹はもう残ってないのだろう
2018/5/15,13:44,今模倣もってそっち行くから
2018/5/15,13:44,コピー中です13%
2018/5/15,13:45,いや
2018/5/15,13:45,レアのカードが元からあって
2018/5/15,13:45,ソードの5買うとレジェに変わってつけられる条件が増える
2018/5/15,13:45,ちなみにソードは消費アイテムだから
2018/5/15,13:45,週3個は勝っとこう
2018/5/15,13:46,一回威光で消費するとレアカードにもどる
2018/5/15,13:46,カードにパワーダウンの条件ないか確認しとけ
2018/5/15,13:47,毛
2018/5/15,13:47,maruboさんがそれやって光350くらいでやる羽目になったから
2018/5/15,13:47,気を付けぬと
2018/5/15,13:47,そうだょ
2018/5/15,13:48,不利条件つけないでパワーシンジとかつけるとそうなる
2018/5/15,13:48,うｎ
2018/5/15,13:48,あり
2018/5/15,13:49,パワーシンジつけて不利なしならヘベー威力とドロップ弾数2倍で
2018/5/15,13:49,なかなからくちんぽ
2018/5/15,13:49,nonoさんがねたんだな
2018/5/15,13:49,おやしゅみ～
2018/5/15,13:50,コピー中54％
2018/5/15,13:53,残弾が切れるから
2018/5/15,13:53,思ったより撃てない
2018/5/15,13:54,弾が戻ってくるんじゃなくて
2018/5/15,13:54,所持弾からマガジンに弾が移る系だからね
2018/5/15,13:54,ブラックハンマーの二の轍は踏まないという
2018/5/15,13:54,ぶんぎえの鋼の石を感じる
2018/5/15,13:56,ポラリスランスはアナの記憶5個集めたらじゃないか
2018/5/15,13:57,そしたらすぐタワーいかないと
2018/5/15,14:00,まだ2時じゃないし
2018/5/15,14:01,むりじゃね
2018/5/15,14:07,対戦モード勝ったからってボーナスもらった
2018/5/20,12:27,tyottohikuwa
2018/5/20,12:34,owatteru
2018/5/20,12:34,nannde
